TRADE_DATE,OPEN,HIGH,LOW,CLOSE,VOLUME,AMOUNT,OUTSTANDING_SHARE,TURNOVER,TS_CODE,AK_SYMBOL
2025-07-24,24.49,24.88,24.46,24.88,43922822.0,1084768834.0,2860079874.0,0.0153572011744452,000938.SZ,sz000938
2025-07-25,24.93,25.1,24.74,25.04,50911191.0,1270096658.0,2860079874.0,0.0178006185990874,000938.SZ,sz000938
2025-07-28,25.19,25.19,24.72,24.84,38502059.0,957060000.0,2860079874.0,0.0134618824285324,000938.SZ,sz000938
2025-07-29,24.77,25.15,24.43,25.1,58211575.0,1447329650.0,2860079874.0,0.0203531291308265,000938.SZ,sz000938
2025-07-30,24.96,25.1,24.58,24.75,49872618.0,1238334218.0,2860079874.0,0.0174374913279082,000938.SZ,sz000938
2025-07-31,24.67,25.44,24.62,24.73,92329437.0,2319258608.0,2860079874.0,0.0322821183559714,000938.SZ,sz000938
2025-08-01,24.9,24.95,24.2,24.5,63237242.0,1554501024.0,2860079874.0,0.0221103062802084,000938.SZ,sz000938
2025-08-04,24.23,24.55,24.21,24.54,29362883.0,716666811.0,2860079874.0,0.0102664555864078,000938.SZ,sz000938
2025-08-05,24.55,24.69,24.31,24.51,46754645.0,1143366383.0,2860079874.0,0.0163473214244924,000938.SZ,sz000938
2025-08-06,24.42,24.91,24.35,24.9,55903468.0,1381955902.0,2860079874.0,0.0195461212493396,000938.SZ,sz000938
2025-08-07,24.9,25.15,24.56,24.75,44429958.0,1100013127.0,2860079874.0,0.015534516502108,000938.SZ,sz000938
2025-08-08,24.75,24.75,24.29,24.31,45651614.0,1113762257.0,2860079874.0,0.015961657020492,000938.SZ,sz000938
2025-08-11,24.3,24.83,24.28,24.8,54729731.0,1349788169.0,2860079874.0,0.0191357351581433,000938.SZ,sz000938
2025-08-12,24.76,25.08,24.57,24.98,58792313.0,1463801440.0,2860079874.0,0.0205561787048189,000938.SZ,sz000938
2025-08-13,24.99,25.58,24.88,25.33,94753898.0,2397398226.0,2860079874.0,0.0331298083180735,000938.SZ,sz000938
2025-08-14,25.3,25.76,25.0,25.12,84918433.0,2152419816.0,2860079874.0,0.0296909305827309,000938.SZ,sz000938
2025-08-15,25.0,25.49,24.94,25.4,65450538.0,1657101022.0,2860079874.0,0.0228841643882005,000938.SZ,sz000938
2025-08-18,25.6,26.82,25.56,26.46,133824772.0,3531524489.0,2860079874.0,0.0467905715559047,000938.SZ,sz000938
2025-08-19,26.61,26.62,26.12,26.2,82446010.0,2169788041.0,2860079874.0,0.028826471158896,000938.SZ,sz000938
2025-08-20,26.1,28.17,25.85,27.71,183499470.0,4958632118.0,2860079874.0,0.06415886201925,000938.SZ,sz000938
2025-08-21,27.76,28.5,27.06,27.25,156646576.0,4349726416.0,2860079874.0,0.0547700004548893,000938.SZ,sz000938
2025-08-22,27.49,28.73,27.2,28.5,183619133.0,5164727135.0,2860079874.0,0.0642007010605606,000938.SZ,sz000938
2025-08-25,29.05,29.21,28.06,28.62,172971753.0,4946907644.0,2860079874.0,0.0604779448897307,000938.SZ,sz000938
2025-08-26,28.41,28.96,28.2,28.25,108121007.0,3078817520.0,2860079874.0,0.0378034921272272,000938.SZ,sz000938
2025-08-27,28.41,28.77,27.4,27.47,152354329.0,4296107404.0,2860079874.0,0.0532692567032832,000938.SZ,sz000938
2025-08-28,27.25,28.39,27.25,28.39,133577479.0,3722133127.0,2860079874.0,0.0467041078867435,000938.SZ,sz000938
2025-08-29,28.2,28.24,27.63,27.9,87747798.0,2446382436.0,2860079874.0,0.0306801914162205,000938.SZ,sz000938
2025-09-01,29.81,30.0,28.46,29.09,241475073.0,7053880679.0,2860079874.0,0.084429485761977,000938.SZ,sz000938
2025-09-02,28.99,29.0,27.21,27.41,151784488.0,4238238464.0,2860079874.0,0.0530700171627444,000938.SZ,sz000938
2025-09-03,27.6,30.15,27.38,28.66,315533245.0,9232552843.0,2860079874.0,0.1103232283365244,000938.SZ,sz000938
2025-09-04,28.91,29.0,27.08,27.66,230385716.0,6487045043.0,2860079874.0,0.0805521964943556,000938.SZ,sz000938
2025-09-05,27.8,28.37,26.9,28.13,161364431.0,4469193916.0,2860079874.0,0.0564195540365527,000938.SZ,sz000938
2025-09-08,28.13,28.38,27.32,27.8,117230571.0,3251951228.0,2860079874.0,0.0409885654123518,000938.SZ,sz000938
2025-09-09,27.51,27.51,26.28,26.35,134313022.0,3586717145.0,2860079874.0,0.0469612835714811,000938.SZ,sz000938
2025-09-10,26.46,27.03,26.35,26.51,80345434.0,2142609802.0,2860079874.0,0.0280920245376335,000938.SZ,sz000938
2025-09-11,26.65,28.78,26.36,28.67,219234223.0,6114944951.0,2860079874.0,0.0766531819593511,000938.SZ,sz000938
2025-09-12,28.35,30.21,28.19,29.28,216282788.0,6314718907.0,2860079874.0,0.075621240499663,000938.SZ,sz000938
2025-09-15,29.27,29.32,28.66,28.76,121783235.0,3520966243.0,2860079874.0,0.0425803615161553,000938.SZ,sz000938
2025-09-16,28.77,29.86,28.62,29.64,165770501.0,4875239455.0,2860079874.0,0.0579600949284537,000938.SZ,sz000938
2025-09-17,29.25,29.73,28.92,29.41,116618490.0,3416455549.0,2860079874.0,0.0407745570535069,000938.SZ,sz000938
2025-09-18,29.48,31.88,29.42,30.94,310805146.0,9571536865.0,2860079874.0,0.1086700930367093,000938.SZ,sz000938
2025-09-19,31.29,31.49,30.01,30.15,157558380.0,4819027297.0,2860079874.0,0.0550888041387616,000938.SZ,sz000938
2025-09-22,30.64,30.77,29.88,30.47,144418233.0,4389738216.0,2860079874.0,0.0504944754560375,000938.SZ,sz000938
2025-09-23,30.79,30.95,28.68,29.44,169184137.0,4997641497.0,2860079874.0,0.0591536406161221,000938.SZ,sz000938
2025-09-24,29.34,31.21,29.16,30.5,167324412.0,5062258226.0,2860079874.0,0.0585034052793729,000938.SZ,sz000938
2025-09-25,30.5,32.16,30.3,31.51,195832616.0,6156681856.0,2860079874.0,0.0684710304003209,000938.SZ,sz000938
2025-09-26,31.11,31.31,29.93,29.93,163395484.0,4973814050.0,2860079874.0,0.0571296925954313,000938.SZ,sz000938
2025-09-29,30.27,30.7,29.91,30.12,101682565.0,3069550153.0,2860079874.0,0.0355523515005161,000938.SZ,sz000938
2025-09-30,30.2,30.76,29.98,30.18,110213096.0,3329428152.0,2860079874.0,0.0385349713488456,000938.SZ,sz000938
2025-10-09,30.51,32.06,30.4,31.05,183432232.0,5732819247.0,2860079874.0,0.0641353528856026,000938.SZ,sz000938
2025-10-10,30.53,30.63,29.1,29.29,149766488.0,4455396192.0,2860079874.0,0.0523644424624205,000938.SZ,sz000938
2025-10-13,28.5,29.29,28.22,29.01,102554279.0,2948907290.0,2860079874.0,0.0358571380933398,000938.SZ,sz000938
2025-10-14,29.2,29.99,27.72,27.87,128266479.0,3685383454.0,2860079874.0,0.0448471667403509,000938.SZ,sz000938
2025-10-15,27.95,28.46,27.55,28.43,72642160.0,2036885953.0,2860079874.0,0.025398647310645,000938.SZ,sz000938
2025-10-16,28.08,28.9,27.98,28.24,78359209.0,2224793715.0,2860079874.0,0.0273975596668948,000938.SZ,sz000938
2025-10-17,28.62,28.84,27.05,27.09,88901326.0,2459033002.0,2860079874.0,0.0310835116208366,000938.SZ,sz000938
2025-10-20,27.55,27.85,27.19,27.37,65474079.0,1804356608.0,2860079874.0,0.0228923952772096,000938.SZ,sz000938
2025-10-21,27.47,28.13,27.37,28.05,80936664.0,2256447001.0,2860079874.0,0.0282987425406427,000938.SZ,sz000938
2025-10-22,27.72,28.0,27.42,27.69,52509359.0,1453545023.0,2860079874.0,0.0183594029933724,000938.SZ,sz000938
2025-10-23,28.0,28.18,26.88,27.37,67627565.0,1845620919.0,2860079874.0,0.023645341381819,000938.SZ,sz000938
2025-10-24,27.51,28.12,27.51,28.11,72682061.0,2023304297.0,2860079874.0,0.025412598319623,000938.SZ,sz000938
2025-10-27,28.35,28.64,27.84,28.56,89876512.0,2543694681.0,2860079874.0,0.0314244762242608,000938.SZ,sz000938
2025-10-28,28.23,28.85,28.11,28.33,74620492.0,2124468472.0,2860079874.0,0.0260903524682471,000938.SZ,sz000938
2025-10-29,28.28,28.63,28.1,28.51,67352897.0,1913257895.0,2860079874.0,0.0235493063016463,000938.SZ,sz000938
2025-10-30,28.46,28.88,28.0,28.1,77836196.0,2204482535.0,2860079874.0,0.0272146930956656,000938.SZ,sz000938
2025-10-31,27.4,27.5,27.0,27.08,97840536.0,2662847626.0,2860079874.0,0.0342090222337615,000938.SZ,sz000938
2025-11-03,27.0,27.3,26.4,27.21,73705802.0,1974346314.0,2860079874.0,0.0257705397216469,000938.SZ,sz000938
2025-11-04,27.07,27.07,26.5,26.66,50635196.0,1354149859.0,2860079874.0,0.0177041195458585,000938.SZ,sz000938
2025-11-05,26.23,26.63,26.12,26.44,46154470.0,1217243172.0,2860079874.0,0.0161374758864514,000938.SZ,sz000938
2025-11-06,26.5,26.86,26.42,26.68,47903870.0,1275682299.0,2860079874.0,0.0167491371256717,000938.SZ,sz000938
2025-11-07,26.42,26.58,26.18,26.29,41286915.0,1088008191.0,2860079874.0,0.0144355811092288,000938.SZ,sz000938
2025-11-10,26.37,26.56,26.2,26.45,36612288.0,964848068.0,2860079874.0,0.0128011417907694,000938.SZ,sz000938
2025-11-11,26.55,26.6,26.06,26.12,42126222.0,1106191958.0,2860079874.0,0.0147290368996177,000938.SZ,sz000938
2025-11-12,26.28,26.3,25.53,25.83,43652403.0,1127627728.0,2860079874.0,0.0152626517171177,000938.SZ,sz000938
2025-11-13,25.7,26.03,25.63,25.9,33560257.0,867470661.0,2860079874.0,0.0117340278868029,000938.SZ,sz000938
2025-11-14,25.65,25.79,25.33,25.35,37212193.0,951600517.0,2860079874.0,0.0130108929258526,000938.SZ,sz000938
2025-11-17,25.29,25.57,25.25,25.41,26456068.0,671689791.0,2860079874.0,0.0092501150896179,000938.SZ,sz000938
2025-11-18,25.55,25.96,25.41,25.75,46908663.0,1210360861.0,2860079874.0,0.0164011723680972,000938.SZ,sz000938
2025-11-19,25.75,25.85,25.12,25.34,35582535.0,904637637.0,2860079874.0,0.0124410983495491,000938.SZ,sz000938
2025-11-20,25.3,25.54,24.58,24.61,56888829.0,1418621717.0,2860079874.0,0.0198906434457151,000938.SZ,sz000938
2025-11-21,24.3,24.5,24.06,24.08,47351777.0,1149745811.0,2860079874.0,0.0165561030062337,000938.SZ,sz000938
2025-11-24,24.26,24.57,24.01,24.45,36135327.0,877942635.0,2860079874.0,0.0126343768677559,000938.SZ,sz000938
2025-11-25,24.76,25.03,24.58,24.7,46511820.0,1154899441.0,2860079874.0,0.0162624199494646,000938.SZ,sz000938
2025-11-26,24.64,25.35,24.61,24.98,49722816.0,1245190183.0,2860079874.0,0.0173851144690094,000938.SZ,sz000938
2025-11-27,24.89,25.33,24.77,24.8,37442778.0,937857244.0,2860079874.0,0.0130915148001212,000938.SZ,sz000938
2025-11-28,24.75,24.93,24.66,24.92,26802125.0,665785498.0,2860079874.0,0.0093711106615059,000938.SZ,sz000938
2025-12-01,25.06,25.47,24.95,25.46,49920397.0,1263377234.0,2860079874.0,0.0174541968054141,000938.SZ,sz000938
2025-12-02,25.32,25.4,25.06,25.11,30381950.0,764855618.0,2860079874.0,0.0106227627683379,000938.SZ,sz000938
2025-12-03,25.1,25.28,24.76,24.81,25168031.0,626649761.0,2860079874.0,0.0087997650795678,000938.SZ,sz000938
2025-12-04,24.81,25.02,24.59,24.97,23429974.0,582132766.0,2860079874.0,0.0081920698135019,000938.SZ,sz000938
2025-12-05,24.97,25.15,24.66,24.99,32862211.0,819247174.0,2860079874.0,0.0114899626750773,000938.SZ,sz000938
2025-12-08,25.06,25.58,25.03,25.43,48666244.0,1236387097.0,2860079874.0,0.0170156940169426,000938.SZ,sz000938
2025-12-09,25.8,26.15,25.39,25.48,58513753.0,1504798375.0,2860079874.0,0.0204587828234897,000938.SZ,sz000938
2025-12-10,25.28,25.57,25.03,25.5,34528960.0,872699330.0,2860079874.0,0.0120727257703153,000938.SZ,sz000938
2025-12-11,25.49,25.49,24.65,24.66,45614682.0,1139736292.0,2860079874.0,0.0159487440944105,000938.SZ,sz000938
2025-12-12,24.63,25.18,24.5,25.05,48792135.0,1217427008.0,2860079874.0,0.017059710619816,000938.SZ,sz000938
2025-12-15,24.86,24.89,24.41,24.42,41393128.0,1019204592.0,2860079874.0,0.0144727174846725,000938.SZ,sz000938
2025-12-16,24.36,24.45,23.92,23.98,36603924.0,880924091.0,2860079874.0,0.0127982173969173,000938.SZ,sz000938
2025-12-17,24.0,24.53,23.9,24.5,38208542.0,925267543.0,2860079874.0,0.013359256972975,000938.SZ,sz000938
2025-12-18,24.25,24.57,24.15,24.32,26778778.0,653696028.0,2860079874.0,0.0093629476027703,000938.SZ,sz000938
2025-12-19,24.45,24.72,24.43,24.43,28456199.0,699229291.0,2860079874.0,0.0099494420623303,000938.SZ,sz000938
2025-12-22,24.56,24.97,24.51,24.83,37987029.0,943431183.0,2860079874.0,0.0132818070380925,000938.SZ,sz000938
2025-12-23,24.8,24.94,24.55,24.69,29237439.0,723061779.0,2860079874.0,0.0102225952728759,000938.SZ,sz000938
2025-12-24,24.3,24.66,24.11,24.64,44264997.0,1082500185.0,2860079874.0,0.0154768394415826,000938.SZ,sz000938
2025-12-25,24.65,24.77,24.43,24.63,30361582.0,747311914.0,2860079874.0,0.0106156412889047,000938.SZ,sz000938
2025-12-26,24.58,24.99,24.53,24.76,41459625.0,1027626940.0,2860079874.0,0.0144959675346465,000938.SZ,sz000938
2025-12-29,24.77,25.13,24.68,24.75,38465905.0,956993379.0,2860079874.0,0.013449241522826,000938.SZ,sz000938
2025-12-30,24.69,24.92,24.58,24.73,35492614.0,879630874.0,2860079874.0,0.0124096583185144,000938.SZ,sz000938
2025-12-31,24.73,24.79,24.47,24.6,34787409.0,856636038.0,2860072674.0,0.01216312064943,000938.SZ,sz000938
2026-01-05,24.7,25.25,24.7,25.25,64172776.0,1610582581.0,2860072674.0,0.0224374634195047,000938.SZ,sz000938
2026-01-06,25.26,25.52,25.13,25.49,60973320.0,1546917365.0,2860072674.0,0.021318800936175,000938.SZ,sz000938
2026-01-07,25.5,25.72,25.3,25.4,59535187.0,1516291509.0,2860072674.0,0.0208159700070614,000938.SZ,sz000938
2026-01-08,25.46,25.88,25.46,25.69,66479156.0,1710004570.0,2860072674.0,0.0232438695017579,000938.SZ,sz000938
2026-01-09,25.6,26.06,25.48,25.91,67089946.0,1734038495.0,2860072674.0,0.02345742701222,000938.SZ,sz000938
2026-01-12,26.25,27.08,26.22,27.0,120037712.0,3215014560.0,2860072674.0,0.0419701614896796,000938.SZ,sz000938
2026-01-13,27.2,27.3,26.04,26.17,91583050.0,2428118797.0,2860072674.0,0.0320212317793712,000938.SZ,sz000938
2026-01-14,26.28,27.25,26.28,27.08,134237329.0,3609317888.0,2860072674.0,0.0469349363812704,000938.SZ,sz000938
2026-01-15,26.9,26.98,26.57,26.89,72312630.0,1935829759.0,2860072674.0,0.0252834938976798,000938.SZ,sz000938
2026-01-16,27.2,27.5,26.84,27.07,93623572.0,2535941345.0,2860072674.0,0.0327346828809987,000938.SZ,sz000938
2026-01-19,27.81,28.3,27.21,27.82,152417279.0,4235192446.0,2860072674.0,0.0532914007345255,000938.SZ,sz000938
2026-01-20,27.79,28.06,26.66,26.75,117168836.0,3183982846.0,2860072674.0,0.0409670834818793,000938.SZ,sz000938
2026-01-21,26.23,27.1,26.0,26.59,91906366.0,2451741934.0,2860072674.0,0.0321342764592981,000938.SZ,sz000938
2026-01-22,27.12,27.49,26.32,26.39,73548312.0,1961445481.0,2860072674.0,0.0257155395625446,000938.SZ,sz000938
2026-01-23,26.45,26.61,26.25,26.56,63617455.0,1682380474.0,2860072674.0,0.0222433001714697,000938.SZ,sz000938
2026-01-26,26.53,27.08,25.79,26.0,81752746.0,2148445247.0,2860072674.0,0.0285841498865353,000938.SZ,sz000938
2026-01-27,25.93,26.17,25.29,25.88,69124604.0,1777412778.0,2860072674.0,0.0241688278162962,000938.SZ,sz000938
2026-01-28,26.11,26.32,25.64,25.73,58249767.0,1509352783.0,2860072674.0,0.020366533875006,000938.SZ,sz000938
2026-01-29,25.73,26.2,25.45,25.52,67137690.0,1732883952.0,2860072674.0,0.0234741202943292,000938.SZ,sz000938
2026-01-30,25.29,25.47,24.66,25.02,58230975.0,1457478812.0,2860072674.0,0.020359963412594,000938.SZ,sz000938
2026-02-02,24.95,25.25,24.44,24.49,51822865.0,1288793879.0,2860072674.0,0.0181194224437389,000938.SZ,sz000938
2026-02-03,24.74,24.89,24.46,24.89,38583544.0,954170956.0,2860072674.0,0.0134904068525078,000938.SZ,sz000938
2026-02-04,24.7,24.81,24.41,24.81,40007530.0,984865031.0,2860072674.0,0.0139882914038148,000938.SZ,sz000938
2026-02-05,24.61,24.74,24.42,24.47,31828332.0,780561828.0,2860072674.0,0.0111285046318371,000938.SZ,sz000938
2026-02-06,24.29,24.62,24.11,24.35,33393282.0,814441784.0,2860072674.0,0.0116756760426291,000938.SZ,sz000938
2026-02-09,24.79,25.24,24.65,25.15,56626952.0,1413996222.0,2860072674.0,0.0197991304608366,000938.SZ,sz000938
2026-02-10,25.2,25.63,25.08,25.31,43856735.0,1113286247.0,2860072674.0,0.0153341330794449,000938.SZ,sz000938
2026-02-11,25.18,25.42,25.1,25.13,27445256.0,692789201.0,2860072674.0,0.0095959995175982,000938.SZ,sz000938
2026-02-12,25.17,25.74,25.08,25.62,55658112.0,1416482496.0,2860072674.0,0.0194603838237992,000938.SZ,sz000938
2026-02-13,25.4,25.88,25.36,25.5,42163162.0,1081072053.0,2860072674.0,0.0147419897344888,000938.SZ,sz000938
2026-02-24,25.99,25.99,25.2,25.46,43232072.0,1100889949.0,2860072674.0,0.0151157249929377,000938.SZ,sz000938
2026-02-25,25.48,25.55,25.21,25.28,46412819.0,1175969011.0,2860072674.0,0.0162278460340969,000938.SZ,sz000938
2026-02-26,25.31,25.86,25.31,25.73,54800832.0,1405091548.0,2860072674.0,0.0191606431886073,000938.SZ,sz000938
2026-02-27,25.55,26.09,25.34,25.95,57328517.0,1478386305.0,2860072674.0,0.0200444266752922,000938.SZ,sz000938
2026-03-02,25.51,25.68,24.97,25.08,59089872.0,1492815856.0,2860072674.0,0.020660269418035,000938.SZ,sz000938
2026-03-03,25.17,25.45,23.77,23.86,76568093.0,1872691713.0,2860072674.0,0.0267713802156343,000938.SZ,sz000938
2026-03-04,23.6,24.06,23.4,23.56,48059887.0,1138809633.0,2860072674.0,0.0168037293027191,000938.SZ,sz000938
2026-03-05,24.0,24.6,23.9,24.1,51550679.0,1247309425.0,2860072674.0,0.018024254931922,000938.SZ,sz000938
2026-03-06,23.98,24.23,23.91,24.13,29008051.0,699200705.0,2860072674.0,0.0101424174510329,000938.SZ,sz000938
2026-03-09,23.66,24.34,23.23,24.26,58872701.0,1393099880.0,2860072674.0,0.0205843374314201,000938.SZ,sz000938
2026-03-10,24.7,25.12,24.4,24.92,59436974.0,1472507234.0,2860072674.0,0.0207816306698505,000938.SZ,sz000938
