TRADE_DATE,OPEN,HIGH,LOW,CLOSE,VOLUME,AMOUNT,OUTSTANDING_SHARE,TURNOVER,TS_CODE,AK_SYMBOL
2025-07-24,81.8,86.76,81.8,85.79,10460638.0,883390013.0,119053323.0,0.0878651492995285,301308.SZ,sz301308
2025-07-25,85.65,87.8,85.29,87.2,7890707.0,682916294.0,119053323.0,0.0662787631723643,301308.SZ,sz301308
2025-07-28,87.0,87.1,85.28,85.95,4977702.0,427849313.0,119053323.0,0.0418106935158794,301308.SZ,sz301308
2025-07-29,85.77,92.5,85.32,91.03,12531027.0,1122208627.0,119053323.0,0.1052555836681685,301308.SZ,sz301308
2025-07-30,90.0,93.35,89.5,90.69,10003844.0,915587558.0,119053323.0,0.0840282635370035,301308.SZ,sz301308
2025-07-31,90.1,93.66,89.01,89.28,8542323.0,781571528.0,119053323.0,0.0717520753284643,301308.SZ,sz301308
2025-08-01,88.51,89.8,87.38,87.86,6552615.0,577987529.0,119053323.0,0.055039328889627,301308.SZ,sz301308
2025-08-04,87.0,90.15,86.8,88.3,5518041.0,488151938.0,119053323.0,0.0463493236555858,301308.SZ,sz301308
2025-08-05,88.5,89.66,87.8,89.0,4635704.0,412098652.0,274397898.0,0.016894094429251,301308.SZ,sz301308
2025-08-06,89.0,89.48,87.77,89.23,4442447.0,394560167.0,274397898.0,0.0161897996755062,301308.SZ,sz301308
2025-08-07,88.7,90.59,87.8,88.51,6360953.0,565037914.0,274397898.0,0.0231814931760155,301308.SZ,sz301308
2025-08-08,87.94,89.3,87.85,88.48,3663936.0,324370800.0,274397898.0,0.0133526387290328,301308.SZ,sz301308
2025-08-11,89.25,91.79,89.14,90.08,6998584.0,635045399.0,274397898.0,0.0255052391108331,301308.SZ,sz301308
2025-08-12,90.09,92.86,87.29,91.11,8963064.0,810395493.0,274397898.0,0.0326644776265742,301308.SZ,sz301308
2025-08-13,91.12,91.36,88.7,89.49,8719451.0,781431687.0,274397898.0,0.0317766683475104,301308.SZ,sz301308
2025-08-14,89.49,95.12,89.45,90.26,13102569.0,1214638614.0,274397898.0,0.0477502528098812,301308.SZ,sz301308
2025-08-15,89.5,92.56,88.87,91.62,7386180.0,672737416.0,274397898.0,0.0269177717972169,301308.SZ,sz301308
2025-08-18,90.79,92.7,89.6,91.5,11774936.0,1072658078.0,274397898.0,0.0429119030642137,301308.SZ,sz301308
2025-08-19,91.51,92.58,90.09,90.57,8336771.0,759204439.0,274397898.0,0.0303820512502614,301308.SZ,sz301308
2025-08-20,90.58,92.78,88.88,92.78,10151256.0,921666610.0,274397898.0,0.0369946565698546,301308.SZ,sz301308
2025-08-21,91.63,96.65,91.27,93.01,13033272.0,1220142305.0,274397898.0,0.0474977107878574,301308.SZ,sz301308
2025-08-22,92.06,96.6,92.05,96.6,13122806.0,1249026084.0,274397898.0,0.0478240033748363,301308.SZ,sz301308
2025-08-25,100.0,105.5,95.68,96.73,18244805.0,1808270116.0,274397898.0,0.0664903234790814,301308.SZ,sz301308
2025-08-26,97.7,101.7,97.0,98.71,12614442.0,1255373813.0,274397898.0,0.0459713506989036,301308.SZ,sz301308
2025-08-27,99.0,102.0,97.3,97.79,14039980.0,1397728642.0,274397898.0,0.0511664998250095,301308.SZ,sz301308
2025-08-28,96.88,99.18,94.7,98.64,13267324.0,1290792692.0,274397898.0,0.0483506765055467,301308.SZ,sz301308
2025-08-29,98.0,98.0,94.0,95.46,10272975.0,981846050.0,274397898.0,0.0374382423293927,301308.SZ,sz301308
2025-09-01,98.51,101.96,96.86,100.14,14624162.0,1456492668.0,274397898.0,0.0532954592822719,301308.SZ,sz301308
2025-09-02,99.0,99.48,93.12,94.0,11019272.0,1056187152.0,274397898.0,0.0401580044173662,301308.SZ,sz301308
2025-09-03,94.89,95.59,91.71,92.07,6237930.0,584739353.0,274397898.0,0.0227331551934847,301308.SZ,sz301308
2025-09-04,91.65,92.59,85.38,86.88,9423155.0,837776170.0,274397898.0,0.0343412069432106,301308.SZ,sz301308
2025-09-05,87.0,94.96,86.31,93.59,10479064.0,953634624.0,274397898.0,0.0381893012897642,301308.SZ,sz301308
2025-09-08,93.0,96.99,92.8,96.95,9544016.0,910919818.0,274397898.0,0.0347816658566386,301308.SZ,sz301308
2025-09-09,95.9,96.18,92.81,93.06,6050131.0,570306439.0,274397898.0,0.0220487512626645,301308.SZ,sz301308
2025-09-10,93.06,96.0,92.01,92.07,5741600.0,535964310.0,274397898.0,0.0209243585386357,301308.SZ,sz301308
