TRADE_DATE,OPEN,HIGH,LOW,CLOSE,VOLUME,AMOUNT,OUTSTANDING_SHARE,TURNOVER,TS_CODE,AK_SYMBOL
2025-07-24,54.8,54.88,51.95,53.5,78559333.0,4178406134.0,1386321723.0,0.0566674615975847,002384.SZ,sz002384
2025-07-25,53.9,53.93,52.39,53.03,44100858.0,2336853026.0,1386321723.0,0.031811416692343,002384.SZ,sz002384
2025-07-28,54.1,55.98,51.3,54.43,174849626.0,9364635796.0,1386321723.0,0.1261248547859622,002384.SZ,sz002384
2025-07-29,54.7,57.59,54.63,57.38,98310578.0,5520270917.0,1386321723.0,0.0709146920003936,002384.SZ,sz002384
2025-07-30,58.03,58.8,55.68,56.71,76338765.0,4357620627.0,1386321723.0,0.0550656919916128,002384.SZ,sz002384
2025-07-31,60.01,61.5,58.12,58.49,95347704.0,5667291301.0,1386321723.0,0.068777472370315,002384.SZ,sz002384
2025-08-01,57.19,58.25,54.1,55.12,78984443.0,4418579436.0,1386321723.0,0.0569741075895988,002384.SZ,sz002384
2025-08-04,53.85,54.16,52.43,53.31,71716191.0,3807072582.0,1386321723.0,0.0517312755114348,002384.SZ,sz002384
2025-08-05,54.1,54.36,51.0,52.44,69492326.0,3633565274.0,1386321723.0,0.0501271276696282,002384.SZ,sz002384
2025-08-06,52.18,54.0,51.47,51.99,52702363.0,2769659586.0,1386321723.0,0.0380159685343111,002384.SZ,sz002384
2025-08-07,52.27,54.1,50.5,52.24,69455731.0,3635538396.0,1386321723.0,0.0501007304781301,002384.SZ,sz002384
2025-08-08,51.3,53.45,51.12,52.3,43355470.0,2269371682.0,1386321723.0,0.0312737435190575,002384.SZ,sz002384
2025-08-11,52.5,57.23,52.3,55.64,88035418.0,4840308996.0,1386321723.0,0.0635028771023593,002384.SZ,sz002384
2025-08-12,55.92,57.76,55.1,56.63,74070186.0,4191294799.0,1386321723.0,0.053429290453382,002384.SZ,sz002384
2025-08-13,55.9,59.8,53.91,59.5,90427965.0,5212884140.0,1386321723.0,0.0652287008850398,002384.SZ,sz002384
2025-08-14,58.5,58.51,53.55,54.9,109705247.0,6077924269.0,1386321723.0,0.0791340460009512,002384.SZ,sz002384
2025-08-15,54.41,54.8,51.78,52.12,97006046.0,5126110427.0,1386321723.0,0.0699736896498158,002384.SZ,sz002384
2025-08-18,51.71,54.73,48.68,54.65,135455375.0,6984969837.0,1386321723.0,0.0977084703735829,002384.SZ,sz002384
2025-08-19,54.55,54.57,51.97,52.6,83832213.0,4441771454.0,1386321723.0,0.0604709654398166,002384.SZ,sz002384
2025-08-20,50.8,52.37,49.6,52.3,64195949.0,3285931491.0,1386321723.0,0.0463066746592414,002384.SZ,sz002384
2025-08-21,52.26,52.97,50.6,51.46,53179052.0,2757257440.0,1386321723.0,0.0383598201757385,002384.SZ,sz002384
2025-08-22,51.05,53.81,51.04,53.26,70820407.0,3737981207.0,1386321723.0,0.0510851166976916,002384.SZ,sz002384
2025-08-25,53.47,58.5,52.5,57.16,113906964.0,6374229577.0,1386321723.0,0.0821648843195685,002384.SZ,sz002384
2025-08-26,57.0,60.27,56.0,56.8,80368697.0,4634183114.0,1386321723.0,0.0579726160721785,002384.SZ,sz002384
2025-08-27,55.5,58.26,55.13,55.4,74296621.0,4227843822.0,1386321723.0,0.0535926255553596,002384.SZ,sz002384
2025-08-28,55.11,60.94,55.1,60.94,110482560.0,6565991536.0,1386321723.0,0.0796947477393023,002384.SZ,sz002384
2025-08-29,63.84,66.89,63.1,66.02,116991292.0,7626447488.0,1386321723.0,0.0843897127622229,002384.SZ,sz002384
2025-09-01,68.86,70.38,66.0,68.82,93138739.0,6343412532.0,1386321723.0,0.0671840723944278,002384.SZ,sz002384
2025-09-02,70.17,71.5,62.4,63.66,111462099.0,7381020358.0,1386321723.0,0.0804013218221785,002384.SZ,sz002384
2025-09-03,64.98,66.31,62.13,64.64,62492070.0,4040172460.0,1386321723.0,0.0450776100260242,002384.SZ,sz002384
2025-09-04,64.16,66.15,58.18,58.18,80415140.0,4869433419.0,1386321723.0,0.0580061169538493,002384.SZ,sz002384
2025-09-05,57.98,64.0,56.48,64.0,89848055.0,5439477498.0,1386321723.0,0.0648103925007889,002384.SZ,sz002384
2025-09-08,66.99,68.68,63.3,65.61,112321007.0,7390107725.0,1386321723.0,0.0810208807497709,002384.SZ,sz002384
2025-09-09,65.15,69.19,63.38,65.65,86513855.0,5782587441.0,1386321723.0,0.0624053230679989,002384.SZ,sz002384
2025-09-10,66.8,72.22,65.38,72.22,82775319.0,5681410227.0,1386321723.0,0.0597085926208198,002384.SZ,sz002384
2025-09-11,75.55,79.44,75.01,79.44,88735348.0,6894805422.0,1386321723.0,0.0640077599072578,002384.SZ,sz002384
2025-09-12,79.49,79.49,75.2,76.35,112284479.0,8668840377.0,1386321723.0,0.0809945318876028,002384.SZ,sz002384
2025-09-15,76.99,80.35,75.3,77.65,81070813.0,6297206708.0,1386321723.0,0.058479075711634,002384.SZ,sz002384
2025-09-16,77.9,82.09,76.3,79.71,93938386.0,7440548007.0,1386321723.0,0.0677608843903256,002384.SZ,sz002384
2025-09-17,84.0,86.33,81.2,82.61,93618369.0,7790114202.0,1386321723.0,0.0675300454770411,002384.SZ,sz002384
