TRADE_DATE,OPEN,HIGH,LOW,CLOSE,VOLUME,AMOUNT,OUTSTANDING_SHARE,TURNOVER,TS_CODE,AK_SYMBOL
2025-07-25,64.51,65.24,63.58,64.78,8619816.0,553555119.0,317304342.0,0.0271657675582643,688525.SH,sh688525
2025-07-28,64.8,65.13,64.21,64.45,6314003.0,408214263.0,317304342.0,0.0198988862245068,688525.SH,sh688525
2025-07-29,64.63,66.27,64.23,65.73,12151297.0,794628348.0,317304342.0,0.0382954009497922,688525.SH,sh688525
2025-07-30,65.98,66.98,64.21,65.22,11299040.0,743918100.0,317304342.0,0.0356094717418017,688525.SH,sh688525
2025-07-31,64.75,66.56,63.1,63.57,11252613.0,731160528.0,317304342.0,0.0354631548029683,688525.SH,sh688525
2025-08-01,63.3,64.4,62.6,63.5,7177814.0,455337705.0,317304342.0,0.0226212284230261,688525.SH,sh688525
2025-08-04,63.0,63.96,62.87,63.65,5283500.0,335003940.0,317304342.0,0.0166512061155469,688525.SH,sh688525
2025-08-05,63.5,63.82,62.69,62.97,6455473.0,407293355.0,317304342.0,0.0203447357805144,688525.SH,sh688525
2025-08-06,62.81,64.28,62.8,64.26,7404449.0,471448224.0,317304342.0,0.0233354796008432,688525.SH,sh688525
2025-08-07,64.28,66.37,63.81,65.12,12074099.0,787164755.0,317304342.0,0.0380521077143028,688525.SH,sh688525
2025-08-08,64.78,64.88,62.86,62.93,8963236.0,569338291.0,317304342.0,0.0282480723191616,688525.SH,sh688525
2025-08-11,63.25,66.66,63.0,65.88,17328620.0,1134226822.0,317304342.0,0.0546119851079756,688525.SH,sh688525
2025-08-12,66.9,67.18,65.12,66.12,13119118.0,869119277.0,317304342.0,0.0413455357002331,688525.SH,sh688525
2025-08-13,66.38,67.16,65.56,66.66,12353345.0,819171127.0,317304342.0,0.0389321650064278,688525.SH,sh688525
2025-08-14,65.8,67.0,64.0,64.07,17950698.0,1172602463.0,317304342.0,0.0565724940505226,688525.SH,sh688525
2025-08-15,64.0,67.46,63.8,66.21,15497635.0,1020299105.0,317304342.0,0.0488415472108478,688525.SH,sh688525
2025-08-18,66.88,68.38,65.98,67.58,17363758.0,1169146369.0,317304342.0,0.0547227242166134,688525.SH,sh688525
2025-08-19,67.58,68.13,66.7,67.21,10567877.0,712343198.0,317304342.0,0.0333051761390646,688525.SH,sh688525
2025-08-20,66.7,67.93,65.2,67.91,15265246.0,1017609032.0,317304342.0,0.04810916202338,688525.SH,sh688525
2025-08-21,68.03,70.45,66.9,67.33,23724067.0,1629244926.0,317304342.0,0.074767546042594,688525.SH,sh688525
2025-08-22,67.22,71.21,66.77,70.7,25711204.0,1788978534.0,317304342.0,0.0810301045297388,688525.SH,sh688525
2025-08-25,71.88,73.68,68.86,70.14,27855269.0,1958950429.0,317304342.0,0.0877872292084802,688525.SH,sh688525
2025-08-26,70.13,72.25,69.64,69.92,19897583.0,1410887885.0,322747017.0,0.0616507107794585,688525.SH,sh688525
2025-08-27,69.74,74.56,69.74,70.68,30978308.0,2233083204.0,322747017.0,0.0959832511790496,688525.SH,sh688525
2025-08-28,71.0,72.72,69.41,72.65,25721447.0,1839354123.0,322747017.0,0.079695382591251,688525.SH,sh688525
2025-08-29,72.4,72.4,69.81,70.48,19971682.0,1408084528.0,322747017.0,0.0618802992685754,688525.SH,sh688525
2025-09-01,72.58,75.78,71.28,73.22,26223392.0,1922810533.0,322747017.0,0.0812506099785269,688525.SH,sh688525
2025-09-02,72.05,72.78,68.41,68.86,21568550.0,1515771198.0,322747017.0,0.0668280382588323,688525.SH,sh688525
2025-09-03,69.37,70.33,66.85,67.53,12229606.0,840150082.0,322747017.0,0.037892235577192,688525.SH,sh688525
2025-09-04,67.81,68.06,62.28,63.48,16642429.0,1083839839.0,322747017.0,0.0515649351454733,688525.SH,sh688525
2025-09-05,63.8,73.66,63.18,71.66,30453261.0,2110950100.0,322747017.0,0.094356444508982,688525.SH,sh688525
2025-09-08,71.9,72.18,69.67,71.9,19692560.0,1395707814.0,322747017.0,0.0610154671080972,688525.SH,sh688525
2025-09-09,71.01,71.29,68.03,68.41,14627844.0,1018765573.0,322747017.0,0.0453229409708223,688525.SH,sh688525
2025-09-10,68.05,70.27,68.05,68.42,10844134.0,747989025.0,322747017.0,0.0335994863741839,688525.SH,sh688525
2025-09-11,68.41,75.69,67.92,74.96,30025978.0,2185135605.0,322747017.0,0.0930325500111438,688525.SH,sh688525
2025-09-12,74.5,85.38,74.33,80.35,49770580.0,3990986420.0,322747017.0,0.1542092641556467,688525.SH,sh688525
2025-09-15,83.0,83.98,78.0,79.45,31602525.0,2514719808.0,322747017.0,0.0979173263745455,688525.SH,sh688525
2025-09-16,79.5,82.45,78.6,80.0,24159434.0,1940062248.0,322747017.0,0.0748556384023837,688525.SH,sh688525
2025-09-17,79.7,80.88,78.0,79.5,20203448.0,1603849993.0,322747017.0,0.0625984035043769,688525.SH,sh688525
2025-09-18,79.51,81.68,76.1,77.84,34798440.0,2768483252.0,322747017.0,0.1078195557729972,688525.SH,sh688525
2025-09-19,78.2,83.58,78.2,79.97,36495145.0,2963431523.0,322747017.0,0.1130766299228104,688525.SH,sh688525
2025-09-22,80.96,87.19,80.96,84.48,37212829.0,3147843968.0,322747017.0,0.1153003034571811,688525.SH,sh688525
2025-09-23,84.48,89.96,82.58,87.5,42103456.0,3651301437.0,322747017.0,0.1304534318902783,688525.SH,sh688525
2025-09-24,87.08,95.18,85.8,93.2,45301657.0,4089785615.0,322747017.0,0.140362744235681,688525.SH,sh688525
2025-09-25,89.6,92.13,88.01,90.5,28659512.0,2581776091.0,322747017.0,0.088798689036373,688525.SH,sh688525
2025-09-26,92.0,96.8,89.98,90.12,36189372.0,3382638008.0,322747017.0,0.1121292222508752,688525.SH,sh688525
2025-09-29,95.0,96.88,92.06,95.39,37001945.0,3503024785.0,322747017.0,0.1146469000517516,688525.SH,sh688525
2025-09-30,99.66,109.5,98.32,104.3,37660915.0,3925476458.0,322747017.0,0.1166886540116341,688525.SH,sh688525
2025-10-09,110.4,113.58,105.03,106.74,37347012.0,4096847017.0,322747017.0,0.1157160563315136,688525.SH,sh688525
2025-10-10,100.0,103.71,94.01,96.5,37404723.0,3649075608.0,322747017.0,0.1158948682088051,688525.SH,sh688525
2025-10-13,93.0,103.0,92.5,102.83,42053638.0,4182671567.0,352772301.0,0.1192090135217277,688525.SH,sh688525
2025-10-14,107.2,116.88,103.0,104.46,46197330.0,5097371760.0,352772301.0,0.1309550944590743,688525.SH,sh688525
2025-10-15,104.72,107.46,99.8,104.4,28598098.0,2945281152.0,352772301.0,0.0810667331843607,688525.SH,sh688525
2025-10-16,107.08,119.29,107.08,113.55,40371727.0,4577189889.0,352772301.0,0.1144413177722816,688525.SH,sh688525
2025-10-17,111.98,113.5,104.0,104.4,30833523.0,3325781538.0,352772301.0,0.087403469355719,688525.SH,sh688525
2025-10-20,109.01,110.8,101.96,104.05,23102225.0,2441202141.0,352772301.0,0.0654876387247875,688525.SH,sh688525
2025-10-21,105.53,115.38,104.18,109.23,30941229.0,3401130089.0,352772301.0,0.0877087824420772,688525.SH,sh688525
2025-10-22,105.0,108.97,102.3,106.08,23794386.0,2505687261.0,352772301.0,0.0674497003663561,688525.SH,sh688525
2025-10-23,106.1,107.59,101.05,107.59,21114717.0,2206945187.0,352772301.0,0.0598536703140987,688525.SH,sh688525
2025-10-24,112.3,120.58,109.51,119.1,34430688.0,3973117739.0,352772301.0,0.097600315847927,688525.SH,sh688525
2025-10-27,124.61,130.5,118.95,127.81,36892437.0,4582895101.0,352772301.0,0.1045786103257579,688525.SH,sh688525
2025-10-28,121.01,127.55,120.2,124.46,24526896.0,3012575416.0,352772301.0,0.0695261389017047,688525.SH,sh688525
