TRADE_DATE,OPEN,HIGH,LOW,CLOSE,VOLUME,AMOUNT,OUTSTANDING_SHARE,TURNOVER,TS_CODE,AK_SYMBOL
2025-07-24,91.54,91.74,85.76,86.73,34738344.0,3054590542.0,775852386.0,0.0447744243967563,300394.SZ,sz300394
2025-07-25,86.64,87.9,85.76,85.95,20251296.0,1754496990.0,775852386.0,0.0261019961598726,300394.SZ,sz300394
2025-07-28,86.06,88.65,85.36,88.55,27073377.0,2370141138.0,775852386.0,0.0348950102990338,300394.SZ,sz300394
2025-07-29,88.56,100.82,88.55,100.8,68502462.0,6611819173.0,775852386.0,0.0882931640555655,300394.SZ,sz300394
2025-07-30,97.73,102.05,97.53,101.41,38944086.0,3893319453.0,775852386.0,0.0501952261831414,300394.SZ,sz300394
2025-07-31,103.7,112.35,103.01,105.34,65715890.0,7018545018.0,775852386.0,0.08470153754222,300394.SZ,sz300394
2025-08-01,104.71,110.69,102.62,107.58,50963391.0,5445884298.0,775852386.0,0.0656869681908795,300394.SZ,sz300394
2025-08-04,104.93,107.58,101.22,104.17,37523085.0,3878784478.0,775852386.0,0.048363690925093,300394.SZ,sz300394
2025-08-05,106.08,106.69,100.52,102.91,31836692.0,3295768438.0,775852386.0,0.0410344706989146,300394.SZ,sz300394
2025-08-06,101.63,104.59,101.6,102.74,20227965.0,2088661024.0,775852386.0,0.0260719247179063,300394.SZ,sz300394
2025-08-07,102.71,107.05,97.98,101.72,38784444.0,3987799698.0,775852386.0,0.0499894628151597,300394.SZ,sz300394
2025-08-08,100.22,102.16,99.67,100.32,20303070.0,2052120503.0,775852386.0,0.0261687279260361,300394.SZ,sz300394
2025-08-11,98.83,105.61,98.62,103.32,38935970.0,4030146947.0,775852386.0,0.0501847654303662,300394.SZ,sz300394
2025-08-12,104.91,107.7,104.01,106.55,36191056.0,3845839271.0,775852386.0,0.0466468321204595,300394.SZ,sz300394
2025-08-13,107.5,117.67,106.61,116.87,50072483.0,5654548019.0,775852386.0,0.0645386724376201,300394.SZ,sz300394
2025-08-14,113.55,114.66,109.74,109.88,35073874.0,3936953541.0,775852386.0,0.0452068906829397,300394.SZ,sz300394
2025-08-15,108.9,111.36,105.55,107.57,36433603.0,3932173525.0,775852386.0,0.0469594521553743,300394.SZ,sz300394
2025-08-18,106.27,114.68,106.27,110.78,37869741.0,4220435069.0,775852386.0,0.0488104975680257,300394.SZ,sz300394
2025-08-19,111.7,126.15,110.2,121.64,53338953.0,6470006800.0,775852386.0,0.0687488418705462,300394.SZ,sz300394
2025-08-20,117.67,125.18,112.84,125.07,47082491.0,5676887795.0,775852386.0,0.0606848568743075,300394.SZ,sz300394
2025-08-21,124.65,126.94,116.67,119.4,37245086.0,4500364743.0,775852386.0,0.0480053766310129,300394.SZ,sz300394
2025-08-22,117.17,123.66,115.1,122.56,43037415.0,5163071573.0,775852386.0,0.0554711382945982,300394.SZ,sz300394
2025-08-25,124.65,131.13,120.66,128.99,55928776.0,7062508730.0,775852386.0,0.0720868776190114,300394.SZ,sz300394
2025-08-26,149.59,154.57,140.6,144.38,68626317.0,10074988463.0,775852386.0,0.0884528013812153,300394.SZ,sz300394
2025-08-27,147.6,157.52,146.68,149.59,52347620.0,8031580593.0,775852386.0,0.0674711078351958,300394.SZ,sz300394
2025-08-28,154.58,179.51,154.3,179.51,66565753.0,11391508821.0,775852386.0,0.0857969301907901,300394.SZ,sz300394
2025-08-29,187.38,200.32,184.49,197.98,63570875.0,12303751071.0,775852386.0,0.0819368170377708,300394.SZ,sz300394
2025-09-01,197.44,224.42,193.34,221.54,57543615.0,11878758774.0,775852386.0,0.0741682516395586,300394.SZ,sz300394
2025-09-02,217.39,223.48,194.24,198.63,70276577.0,14711730885.0,775852386.0,0.0905798297048737,300394.SZ,sz300394
2025-09-03,198.95,210.99,193.34,204.74,54161494.0,10910935949.0,775852386.0,0.0698090190573958,300394.SZ,sz300394
2025-09-04,204.43,207.42,169.53,173.18,65569250.0,12065869737.0,775852386.0,0.0845125325167202,300394.SZ,sz300394
2025-09-05,176.3,189.19,170.78,186.28,51019239.0,9164032275.0,775852386.0,0.0657589509559103,300394.SZ,sz300394
2025-09-08,181.5,182.49,164.76,172.57,48493698.0,8322599262.0,775852386.0,0.062503768597033,300394.SZ,sz300394
2025-09-09,173.52,173.66,164.54,167.46,28759357.0,4866772194.0,775852386.0,0.037068078308391,300394.SZ,sz300394
2025-09-10,176.01,179.48,169.08,174.42,45141578.0,7867361080.0,775852386.0,0.0581832044530182,300394.SZ,sz300394
2025-09-11,179.51,200.96,176.31,198.05,62624783.0,11780144201.0,775852386.0,0.0807173943523839,300394.SZ,sz300394
2025-09-12,187.48,189.47,181.99,185.13,42450430.0,7919365211.0,775852386.0,0.0547145704079848,300394.SZ,sz300394
2025-09-15,179.5,184.69,175.51,180.55,26846949.0,4867800295.0,775852386.0,0.0346031661234074,300394.SZ,sz300394
2025-09-16,179.27,183.93,172.52,177.8,34917297.0,6187768813.0,775852386.0,0.0450050778087057,300394.SZ,sz300394
2025-09-17,177.51,183.51,173.52,181.56,33112646.0,5943900722.0,775852386.0,0.042679054157088,300394.SZ,sz300394
2025-09-18,177.52,187.48,173.92,179.38,41036905.0,7411297766.0,775852386.0,0.0528926710035277,300394.SZ,sz300394
2025-09-19,182.2,195.0,180.62,187.98,45333156.0,8506737426.0,775852386.0,0.058430130290274,300394.SZ,sz300394
2025-09-22,188.0,188.47,175.0,185.59,32812102.0,5990638709.0,775852386.0,0.0422916815003517,300394.SZ,sz300394
2025-09-23,194.37,198.85,180.0,189.8,38957661.0,7385389501.0,775852386.0,0.0502127230681739,300394.SZ,sz300394
2025-09-24,180.24,186.35,177.0,182.51,31158508.0,5638496139.0,775852386.0,0.0401603559675074,300394.SZ,sz300394
2025-09-25,179.97,187.0,173.55,182.4,31704581.0,5753931045.0,775852386.0,0.0408641921737932,300394.SZ,sz300394
2025-09-26,180.0,185.66,173.85,173.85,24465759.0,4366614933.0,775852386.0,0.0315340384865427,300394.SZ,sz300394
2025-09-29,170.0,178.38,170.0,176.09,22874796.0,4015696118.0,775852386.0,0.029483438361173,300394.SZ,sz300394
2025-09-30,177.38,178.8,167.0,167.8,30649883.0,5219349528.0,775852386.0,0.0395047866747167,300394.SZ,sz300394
2025-10-09,167.87,170.78,162.99,164.0,29749322.0,4975398525.0,775852386.0,0.0383440491217359,300394.SZ,sz300394
2025-10-10,163.88,165.68,156.88,158.2,28436697.0,4567733619.0,775852386.0,0.0366522002292327,300394.SZ,sz300394
2025-10-13,146.88,158.19,146.88,156.88,23231276.0,3605867410.0,775852386.0,0.0299429072065778,300394.SZ,sz300394
2025-10-14,159.04,160.01,148.0,148.95,26317544.0,3997846751.0,775852386.0,0.033920813385241,300394.SZ,sz300394
2025-10-15,149.16,151.34,146.24,150.19,18991037.0,2827504776.0,775852386.0,0.0244776420652781,300394.SZ,sz300394
2025-10-16,149.53,155.0,149.0,150.75,22548197.0,3433119554.0,775852386.0,0.0290624832853191,300394.SZ,sz300394
2025-10-17,151.37,151.7,146.2,146.59,16290662.0,2412123516.0,775852386.0,0.0209971152940425,300394.SZ,sz300394
2025-10-20,153.92,166.56,153.9,157.97,44669183.0,7138695443.0,775852386.0,0.0575743321874633,300394.SZ,sz300394
2025-10-21,158.72,170.66,156.0,166.75,46362498.0,7616993167.0,775852386.0,0.0597568543148103,300394.SZ,sz300394
2025-10-22,163.58,182.97,163.58,178.55,52904463.0,9318979681.0,775852386.0,0.0681888255480598,300394.SZ,sz300394
2025-10-23,173.78,173.78,163.7,167.2,39220369.0,6572041662.0,775852386.0,0.0505513287162849,300394.SZ,sz300394
2025-10-24,169.62,180.0,163.4,178.0,47343060.0,8141820681.0,775852386.0,0.0610207055546775,300394.SZ,sz300394
2025-10-27,185.0,192.08,181.0,190.06,48101374.0,8979520376.0,775852386.0,0.0619981002417127,300394.SZ,sz300394
2025-10-28,185.57,197.9,184.0,189.11,38642515.0,7370174644.0,775852386.0,0.0498065298209961,300394.SZ,sz300394
2025-10-29,195.15,197.1,182.75,194.5,40054929.0,7597816867.0,775852386.0,0.0516269972520262,300394.SZ,sz300394
2025-10-30,185.0,185.0,171.46,172.02,58638272.0,10352672348.0,775852386.0,0.0755791604925218,300394.SZ,sz300394
2025-10-31,168.0,169.0,156.1,158.01,52083839.0,8374212496.0,775852386.0,0.0671311191920469,300394.SZ,sz300394
2025-11-03,154.06,156.49,150.8,155.06,31502040.0,4841846982.0,775852386.0,0.040603136071299,300394.SZ,sz300394
2025-11-04,156.5,158.8,152.45,153.94,26954661.0,4203552356.0,775852386.0,0.0347419966560494,300394.SZ,sz300394
2025-11-05,147.0,153.0,146.88,151.55,24047807.0,3615015505.0,775852386.0,0.030995338074529,300394.SZ,sz300394
2025-11-06,151.66,156.68,151.23,155.32,32026484.0,4937521101.0,775852386.0,0.0412790945518855,300394.SZ,sz300394
2025-11-07,152.0,183.0,151.61,175.0,78944666.0,13424959495.0,775852386.0,0.1017521727386941,300394.SZ,sz300394
2025-11-10,177.01,180.96,169.01,180.0,57184879.0,10047621040.0,775852386.0,0.0737058750245307,300394.SZ,sz300394
2025-11-11,182.12,182.36,163.8,165.58,55560870.0,9512785850.0,775852386.0,0.0716126817453648,300394.SZ,sz300394
2025-11-12,163.8,165.9,157.28,164.0,36299369.0,5881465122.0,775852386.0,0.0467864372849914,300394.SZ,sz300394
2025-11-13,163.0,164.98,159.9,162.74,25276921.0,4092989209.0,775852386.0,0.0325795492236844,300394.SZ,sz300394
2025-11-14,158.8,160.98,154.2,155.47,23956464.0,3765424502.0,775852386.0,0.0308776056274189,300394.SZ,sz300394
2025-11-17,155.47,158.47,147.98,150.9,31065548.0,4700299564.0,775852386.0,0.0400405393610531,300394.SZ,sz300394
2025-11-18,148.15,156.87,148.15,152.6,26864480.0,4117461995.0,775852386.0,0.03462576191652,300394.SZ,sz300394
2025-11-19,152.0,157.82,150.88,153.21,28325716.0,4375737227.0,775852386.0,0.0365091562662282,300394.SZ,sz300394
2025-11-20,159.0,163.28,152.0,160.08,44677365.0,7047125516.0,775852386.0,0.0575848780079668,300394.SZ,sz300394
2025-11-21,151.0,153.0,147.0,148.33,30748189.0,4604773167.0,775852386.0,0.0396314937671661,300394.SZ,sz300394
2025-11-24,149.0,150.25,141.14,144.21,29259291.0,4250002338.0,775852386.0,0.037712445728046,300394.SZ,sz300394
2025-11-25,146.66,153.96,146.35,147.73,32486621.0,4860816134.0,775852386.0,0.0418721674202597,300394.SZ,sz300394
2025-11-26,144.87,161.83,142.68,156.95,51891380.0,7982288777.0,775852386.0,0.0668830578295083,300394.SZ,sz300394
2025-11-27,155.02,165.0,154.21,155.09,43145006.0,6873642602.0,775852386.0,0.0556098128697383,300394.SZ,sz300394
2025-11-28,159.2,162.88,155.26,158.0,36573546.0,5810938839.0,775852386.0,0.047139825384258,300394.SZ,sz300394
2025-12-01,158.02,161.85,151.4,158.32,34961945.0,5508511003.0,775852386.0,0.0450626248380191,300394.SZ,sz300394
2025-12-02,158.5,166.78,158.5,161.98,37889830.0,6193640241.0,775852386.0,0.0488363903800638,300394.SZ,sz300394
2025-12-03,164.0,178.6,163.42,173.45,68618096.0,11779704229.0,775852386.0,0.0884422052934177,300394.SZ,sz300394
2025-12-04,170.18,189.9,169.8,187.12,65031638.0,11852268126.0,775852386.0,0.0838196017354259,300394.SZ,sz300394
2025-12-05,192.99,205.0,188.88,198.75,64856858.0,12692298117.0,775852386.0,0.0835943269239362,300394.SZ,sz300394
