TRADE_DATE,OPEN,HIGH,LOW,CLOSE,VOLUME,AMOUNT,OUTSTANDING_SHARE,TURNOVER,TS_CODE,AK_SYMBOL
2025-07-25,22.54,22.74,20.49,20.51,220914624.0,4820215493.0,2023579060.0,0.1091702461083976,600875.SH,sh600875
2025-07-28,20.4,20.83,20.31,20.49,101578248.0,2129784162.0,2023579060.0,0.050197321176075,600875.SH,sh600875
2025-07-29,20.39,21.0,20.05,20.64,142957061.0,2988005075.0,2023579060.0,0.0706456514725943,600875.SH,sh600875
2025-07-30,20.41,20.55,19.8,19.95,92838293.0,1911992882.0,2023579060.0,0.0458782633380284,600875.SH,sh600875
2025-07-31,19.78,20.14,19.68,19.8,60714217.0,1231874198.0,2023579060.0,0.0300033827193289,600875.SH,sh600875
2025-08-01,19.75,19.8,19.42,19.45,49454935.0,987343307.0,2023579060.0,0.0244393391775856,600875.SH,sh600875
2025-08-04,19.39,19.63,19.35,19.6,35076131.0,697073395.0,2023579060.0,0.0173337092151961,600875.SH,sh600875
2025-08-05,19.72,19.82,19.52,19.58,42233513.0,846506990.0,2023579060.0,0.0208707007474173,600875.SH,sh600875
2025-08-06,19.56,19.65,19.42,19.58,43858745.0,873017848.0,2023579060.0,0.0216738480185696,600875.SH,sh600875
2025-08-07,19.7,19.7,19.38,19.5,37702413.0,749564299.0,2023579060.0,0.0186315492906909,600875.SH,sh600875
2025-08-08,19.48,20.02,19.4,19.89,71363473.0,1441866463.0,2023579060.0,0.0352659673202983,600875.SH,sh600875
2025-08-11,19.89,19.89,19.49,19.71,44786910.0,898305205.0,2023579060.0,0.0221325229566271,600875.SH,sh600875
2025-08-12,19.72,19.77,19.42,19.45,40047482.0,796773432.0,2023579060.0,0.0197904212351357,600875.SH,sh600875
2025-08-13,19.46,19.56,19.37,19.42,39224669.0,777681934.0,2023579060.0,0.0193838085080797,600875.SH,sh600875
2025-08-14,19.39,19.69,19.38,19.43,43321598.0,862370312.0,2023579060.0,0.021408403979037,600875.SH,sh600875
